ci_year,ci_term,si_grad,si_ent_gubun,agescale,si_sex,si_last_hak,schoarYn,accept_point,avg_logincnt,avg_att_time,avg_att_rate,avg_bbscnt,avg_startlogin,entYn,classcnt,pre_avg_te_avg,pre_avg_te_passrate,pre_gradcnt,counsel,stdResult
2019,2,4,2,40,2,2,1,70,54,101,100,0,25,0,2,4.06,100,3,0,0
2019,2,4,2,20,2,2,1,70,39,113,98.44,0,18,0,4,3.9,100,3,0,0
2019,2,4,2,20,2,2,1,70,34,209,96.82,0,10,0,6,3.6,100,3,0,0
2019,2,4,2,20,2,2,1,70,49,241,86.02,0,23,0,5,2.25,0,3,0,0
2019,2,4,2,30,1,2,1,70,36,95,97.37,0,16,0,8,3.5,100,3,0,0
2019,2,4,2,30,1,4,1,70,56,473,100,0,17,0,8,3.5,100,3,0,0
2019,2,4,2,10,2,2,1,70,53,313,100,0,18,0,6,3.25,100,3,0,0
2019,2,4,2,20,2,3,1,70,61,299,100,0,24,0,6,2.92,100,3,0,0
2019,2,4,2,20,2,4,0,70,39,222,95.62,0,12,0,6,3.88,100,3,0,0
2019,2,4,2,20,2,2,1,70,52,202,97.37,1,22,0,5,3.5,100,3,0,0
2019,2,4,2,20,2,3,0,70,44,288,100,0,19,0,7,3.64,100,3,0,0
2019,2,4,2,10,2,2,1,70,69,270,100,0,29,0,7,3.67,100,3,0,0
2019,2,4,2,20,1,3,1,70,111,236,100,7,43,0,6,4,100,3,0,0
2019,2,4,2,30,2,4,0,70,38,169,100,0,16,0,4,3.75,100,3,0,0
2019,2,4,2,40,2,2,1,70,26,100,100,0,13,0,3,4.2,100,3,0,0
2019,2,4,2,20,1,2,1,70,47,237,100,0,19,0,6,3.25,100,3,0,0
2019,2,4,2,30,2,2,1,70,18,233,100,0,8,0,6,3.36,100,3,0,0
2019,2,4,2,20,2,2,1,70,35,338,100,0,13,0,8,4.25,100,3,0,0
2019,2,4,2,40,2,3,1,70,23,61,97.37,0,10,0,2,3.17,100,3,0,0
2019,2,4,2,20,1,2,1,70,58,177,100,0,27,0,3,2.58,100,2,0,0
2019,2,4,2,20,1,3,1,70,51,115,96.49,0,32,0,6,3.25,100,3,0,0
2019,2,4,2,20,2,2,0,70,10,171,86.84,0,5,0,6,3.17,100,3,0,0
2019,2,4,2,20,1,2,1,70,63,233,100,0,25,0,6,2.92,0,3,0,0
2019,2,4,2,50,1,3,0,70,65,257,100,0,27,0,5,3,100,3,0,0
2019,2,4,2,30,1,2,1,70,21,303,100,0,10,0,7,3.5,100,3,0,0
2019,2,4,2,30,1,2,1,70,41,233,100,0,18,0,4,3.57,100,3,0,0
2019,2,4,2,10,2,2,1,70,56,136,100,0,29,0,4,3.75,100,3,0,0
2019,2,4,2,20,1,2,1,70,50,254,100,0,19,0,6,3.08,100,3,0,0
2019,2,4,2,50,2,3,1,70,73,271,100,6,29,0,7,4.07,100,3,0,0
2019,2,4,2,20,1,2,1,70,20,85,96.71,0,8,0,4,2.8,100,3,0,0
2019,2,4,2,40,1,4,1,70,36,270,100,0,14,0,6,2.9,100,3,0,0
2019,2,4,2,20,1,2,1,70,62,270,100,0,27,0,6,4.33,100,3,0,0
2019,2,4,2,20,1,2,0,70,37,169,100,0,14,0,4,4,100,3,0,0
2019,2,4,2,40,1,3,1,70,36,86,97.91,0,18,0,4,3.79,100,3,0,0
2019,2,4,2,20,1,2,0,70,42,73,99.56,0,16,0,6,3.1,0,3,0,0
2019,2,4,2,30,1,3,1,70,42,228,100,0,17,0,5,4.33,100,3,0,0
2019,2,4,2,20,1,2,1,70,24,139,100,0,9,0,5,2.67,100,3,0,0
2019,2,4,2,10,2,2,0,70,38,169,100,0,13,0,3,2.25,100,3,0,0
2019,2,4,2,30,1,2,1,70,37,304,100,0,14,0,6,4,100,3,0,0
2019,2,3,2,30,1,4,1,70,49,283,97.81,0,15,0,6,3.83,100,1,0,0
2019,2,4,2,20,2,2,1,70,43,246,100,0,18,0,6,4.08,100,3,0,0
2019,2,4,2,20,1,2,1,70,39,270,100,0,14,0,5,4.25,100,3,0,0
2019,2,4,2,20,1,3,1,70,20,338,90.35,0,6,0,6,1.92,0,3,0,0
2019,2,4,2,30,1,2,1,70,35,169,99.34,0,15,0,4,3.13,100,3,0,0
2019,2,4,2,30,1,3,1,70,82,378,100,0,39,0,7,4.06,100,2,0,0
2019,2,4,2,30,1,2,1,70,28,101,100,0,10,0,2,2.25,100,3,0,0
2019,2,4,2,30,1,3,0,70,34,288,98.13,0,14,0,6,2,100,3,0,0
2019,2,4,2,20,1,2,1,70,51,260,100,0,19,0,6,4,100,3,0,0
2019,2,4,2,30,1,2,1,70,46,305,100,0,22,0,6,3.6,100,3,0,0
2019,2,4,2,20,1,3,1,70,46,359,100,0,18,0,8,3.5,100,3,0,0
2019,2,4,2,30,1,2,0,70,56,247,100,0,22,0,6,2.2,0,3,0,0
2019,2,4,2,40,1,4,1,70,48,405,99.52,1,19,0,7,4.3,100,3,0,0
2019,2,4,2,40,1,2,1,70,76,167,98.89,1,29,0,5,3.8,100,3,0,0
2019,2,4,2,20,1,2,1,70,36,189,100,0,10,0,6,3.08,100,3,0,0
2019,2,4,2,30,2,3,1,70,32,202,100,0,13,0,6,3.75,100,2,0,0
2019,2,4,2,20,1,2,1,70,56,403,97.37,0,22,0,7,3.9,0,3,0,0
2019,2,4,2,20,2,2,1,70,28,224,100,0,8,0,5,4.32,100,3,0,0
2019,2,4,2,30,2,4,0,70,37,187,100,0,16,0,4,3.83,100,3,0,0
2019,2,4,2,20,1,2,1,70,25,67,100,0,9,0,2,3.81,100,3,0,0
2019,2,4,2,40,1,2,1,70,90,156,100,2,43,0,5,4.33,100,3,0,0
2019,2,4,2,20,1,2,1,70,42,199,98.25,0,15,0,6,3.25,0,3,0,0
2019,2,4,2,40,1,2,1,70,73,236,100,0,33,0,6,3.58,100,3,0,0
2019,2,4,2,20,1,2,1,70,37,254,100,0,15,0,6,3.58,100,3,0,0
2019,2,4,2,20,1,2,1,70,35,202,100,0,11,0,4,3.5,100,3,0,0
2019,2,4,2,20,1,2,1,70,48,312,100,0,16,0,6,4.17,100,3,0,0
2019,2,4,2,20,1,3,1,70,58,301,100,0,26,0,6,3.58,100,3,0,0
2019,2,4,2,20,1,2,1,70,29,202,100,0,13,0,5,3.8,100,3,0,0
2019,2,4,2,20,1,2,1,70,48,292,100,0,20,0,6,3.17,100,3,0,0
2019,2,4,2,30,1,2,1,70,29,186,100,0,9,0,5,4.06,100,3,0,0
2019,2,4,2,20,2,2,1,70,49,99,99.56,0,23,0,6,2.67,100,3,0,0
2019,2,4,2,20,1,4,1,70,117,169,100,0,48,0,4,4.3,100,3,0,0
2019,2,4,2,30,1,3,0,70,41,67,100,1,14,0,2,4.13,100,3,0,0
2019,2,4,2,20,1,2,1,70,28,104,89.47,0,11,0,4,2.25,100,3,0,0
2019,2,4,2,30,1,3,1,70,56,244,96.67,0,25,0,6,3.33,100,3,0,0
2019,2,4,2,20,1,2,1,70,41,293,98.25,0,20,0,6,2.42,100,3,0,0
2019,2,4,2,20,1,2,1,70,59,190,100,1,26,0,6,4.17,100,3,0,0
2019,2,4,2,30,1,4,1,70,73,412,100,1,29,0,8,3.83,100,3,0,0
2019,2,4,2,40,2,3,1,70,65,269,96.99,0,30,0,7,4,100,3,0,0
2019,2,4,2,20,2,2,1,70,39,83,100,1,6,0,6,3.7,100,3,0,0
2019,2,4,2,40,2,4,1,70,56,202,100,0,21,0,6,4.42,100,3,0,0
2019,2,4,2,20,2,2,1,70,46,254,99.48,0,21,0,6,3.67,100,3,0,0
2019,2,4,2,20,1,2,1,70,42,223,96.93,0,22,0,6,1.67,0,3,0,0
2019,2,4,2,20,1,2,1,70,25,67,100,0,12,0,2,3.75,100,3,0,0
2019,2,4,2,50,1,3,1,70,83,270,100,0,29,0,5,3.58,100,3,0,0
2019,2,4,2,40,2,4,1,70,47,473,100,0,19,0,7,3.83,100,3,0,0
2019,2,4,2,50,1,4,1,70,37,236,100,1,14,0,4,2.8,100,3,0,0
2019,2,4,2,30,2,3,1,70,105,449,100,5,36,0,6,4.5,100,3,0,0
2019,2,4,2,60,1,4,0,70,77,439,100,1,35,0,6,2.92,100,3,0,0
2019,2,4,2,30,1,3,1,70,6,59,78.07,0,3,0,3,1.58,0,3,0,0
2019,2,4,2,20,2,3,0,70,34,162,100,0,17,0,6,2.5,100,3,0,0
2019,2,4,2,40,2,3,1,70,32,59,100,0,16,0,5,3.29,100,3,0,0
2019,2,4,2,30,2,3,1,70,42,239,84.21,0,18,0,6,2.58,100,3,0,0
2019,2,4,2,60,1,4,0,70,44,198,100,0,16,0,3,2.25,100,3,0,0
2019,2,4,2,40,2,3,1,70,93,338,100,4,39,0,7,4.33,100,3,0,0
2019,2,4,2,40,2,4,1,70,94,504,100,5,42,0,6,3,100,2,0,0
2019,2,4,2,50,2,3,0,70,39,252,80.7,1,14,0,6,3.08,100,3,0,0
2019,2,4,2,50,1,4,1,70,54,423,100,0,20,0,6,3.42,100,3,0,0
2019,2,4,2,50,2,3,1,70,80,473,100,6,29,0,6,3.83,100,3,0,0
2019,2,4,2,30,2,4,1,70,60,368,100,0,24,0,5,3.7,100,3,0,0
2019,2,4,2,30,2,4,1,70,41,473,100,2,11,0,6,4.25,100,3,0,0
2019,2,4,2,50,2,4,1,70,55,473,100,0,23,0,6,3.83,100,3,0,0
2019,2,4,2,30,2,3,1,70,28,135,100,1,11,0,3,2.83,100,3,0,0
2019,2,4,2,40,2,3,1,70,60,236,100,0,27,0,6,4,100,3,0,0
2019,2,4,2,30,1,4,1,70,62,473,100,0,22,0,5,3.5,100,3,0,0
2019,2,4,2,40,2,3,1,70,76,322,100,0,31,0,5,4,100,3,0,0
2019,2,4,2,30,2,3,1,70,31,567,100,0,12,0,6,2.58,100,3,0,0
2019,2,4,2,50,2,4,1,70,47,473,100,1,16,0,7,3.58,100,3,0,0
2019,2,4,2,20,2,3,0,70,83,101,100,1,39,0,2,4.25,100,3,0,0
2019,2,4,2,50,2,4,1,70,32,288,94.5,0,9,0,6,2,100,3,0,0
2019,2,4,2,40,2,2,1,70,78,473,99.56,3,31,0,6,4.25,100,3,0,0
2019,2,4,2,50,1,3,0,70,62,405,100,1,29,0,5,3.75,100,3,0,0
2019,2,4,2,30,1,4,1,70,83,473,100,0,33,0,6,3.43,100,3,0,0
2019,2,4,2,50,2,4,1,70,60,393,93.42,0,21,0,6,2.17,100,3,0,0
2019,2,4,2,60,1,4,1,70,53,333,100,1,21,0,6,2.67,100,3,0,0
2019,2,4,2,30,1,4,1,70,44,304,100,0,18,0,6,3.33,100,3,0,0
2019,2,4,2,40,2,2,1,70,77,241,100,0,32,0,5,4.08,100,3,0,0
2019,2,4,2,40,2,4,1,70,58,439,100,1,20,0,6,3.75,100,3,0,0
2019,2,4,2,50,1,4,1,70,34,335,100,0,20,0,5,2.5,100,3,0,0
2019,2,4,2,40,1,4,1,70,33,229,100,0,10,0,6,2.83,100,3,0,0
2019,2,4,2,40,2,4,1,70,56,268,100,0,18,0,6,3.42,100,3,0,0
2019,2,4,2,40,2,3,1,70,48,472,99.56,0,18,0,6,3.67,100,3,0,0
2019,2,4,2,50,2,4,1,70,73,270,100,0,31,0,6,2,100,3,0,0
2019,2,4,2,30,2,3,1,70,40,213,100,1,15,0,6,3.42,100,3,0,0
2019,2,4,2,30,2,2,1,70,57,234,100,0,22,0,6,3.75,100,3,0,0
2019,2,4,2,40,2,2,1,70,76,473,100,0,32,0,7,3.58,100,3,0,0
2019,2,4,2,30,2,2,0,70,38,183,100,1,15,0,4,3.5,100,3,0,0
2019,2,4,2,40,2,3,1,70,17,53,100,0,6,0,6,3,100,3,0,0
2019,2,4,2,50,2,4,1,70,56,236,100,1,25,0,4,3.42,100,3,0,0
2019,2,4,2,50,2,4,1,70,64,270,100,0,24,0,6,2.92,100,3,0,0
2019,2,4,2,30,2,3,1,70,49,235,100,0,22,0,6,3.58,100,3,0,0
2019,2,4,2,50,2,4,1,70,45,540,100,1,20,0,6,2.08,100,3,0,0
2019,2,4,2,40,2,4,1,70,64,301,100,9,21,0,4,4.5,100,2,0,0
2019,2,4,2,50,2,4,1,70,118,371,100,4,48,0,4,3.88,100,3,0,0
2019,2,4,2,40,2,3,1,70,77,473,100,0,32,0,6,3.57,100,3,0,0
2019,2,4,2,20,2,3,1,70,49,412,100,0,16,0,6,3,100,3,0,0
2019,2,4,2,50,2,3,0,70,31,135,100,0,16,0,2,2.75,100,1,0,0
2019,2,4,2,50,1,4,1,70,61,439,100,1,22,0,6,3,100,3,0,0
2019,2,4,2,40,2,3,0,70,73,424,100,0,33,0,5,4,100,3,0,0
2019,2,4,2,50,2,3,1,70,84,574,100,4,30,0,6,3,100,3,0,0
2019,2,4,2,30,1,3,1,70,30,142,100,1,10,0,6,3.43,100,3,0,0
2019,2,4,2,30,2,2,1,70,110,405,100,4,46,0,5,4.5,100,3,0,0
2019,2,4,2,30,1,4,1,70,37,304,99.56,0,16,0,6,2.92,100,3,0,0
2019,2,4,2,40,2,3,1,70,83,475,100,0,38,0,6,4.42,100,3,0,0
2019,2,4,2,40,2,3,1,70,64,423,100,0,22,0,6,3.67,100,3,0,0
2019,2,4,2,40,2,2,0,70,65,457,100,5,25,0,6,3.33,100,3,0,0
2019,2,4,2,50,2,4,1,70,75,473,100,0,25,0,6,3.63,100,3,0,0
2019,2,4,2,50,1,4,1,70,44,270,100,0,22,0,6,3.33,100,3,0,0
2019,2,4,2,40,1,3,1,70,49,437,100,0,19,0,6,3.75,100,3,0,0
2019,2,4,2,40,2,2,1,70,61,405,100,0,30,0,6,2.17,100,3,0,0
2019,2,4,2,40,1,4,1,70,45,259,100,0,20,0,6,2.58,100,3,0,0
2019,2,4,2,40,2,4,1,70,39,261,100,1,11,0,6,2.67,100,1,0,0
2019,2,4,2,20,2,3,1,70,28,77,98.25,0,14,0,6,3.38,100,2,0,0
2019,2,4,2,40,2,4,1,70,77,473,100,0,31,0,6,3.92,100,3,0,0
2019,2,4,2,40,2,3,1,70,88,338,100,1,36,0,6,3.17,100,3,0,0
2019,2,4,2,40,2,4,1,70,76,328,100,0,33,0,6,3.17,100,3,0,0
2019,2,4,2,40,2,3,1,70,63,371,100,0,22,0,7,4.33,100,3,0,0
2019,2,4,2,60,1,3,1,70,40,178,100,3,17,0,6,3.42,100,3,0,0
2019,2,4,2,20,2,4,1,70,67,270,100,0,26,0,3,3.3,100,3,0,0
2019,2,4,2,50,2,4,1,70,78,466,100,0,35,0,6,2,100,3,0,0
2019,2,4,2,10,2,2,0,70,44,96,85.53,0,21,0,4,0.25,0,3,0,0
2019,2,4,2,20,2,3,1,70,72,473,100,0,31,0,7,4.25,100,3,0,0
2019,2,4,2,40,2,3,1,70,60,340,100,1,31,0,6,3.44,100,3,0,0
2019,2,4,2,50,2,4,1,70,94,473,100,3,41,0,5,4.42,100,3,0,0
2019,2,4,2,40,2,3,1,70,33,300,78.95,0,15,0,6,2.58,100,3,0,0
2019,2,4,2,40,2,4,1,70,42,369,100,1,14,0,6,3.42,100,3,0,0
2019,2,4,2,60,1,4,1,70,93,473,100,2,37,0,7,3.58,100,3,0,0
2019,2,4,2,40,1,3,1,70,63,473,100,0,25,0,6,3.17,100,3,0,0
2019,2,4,2,20,1,2,1,70,68,473,100,0,27,0,7,3.92,100,3,0,0
2019,2,4,2,20,1,4,1,70,35,270,100,0,9,0,6,2.75,100,3,0,0
2019,2,4,2,40,2,3,1,70,85,473,100,1,34,0,6,4.5,100,3,0,0
2019,2,4,2,40,2,3,1,70,37,383,98.69,0,15,0,6,2.67,100,3,0,0
2019,2,4,2,50,2,3,1,70,72,473,100,0,30,0,6,3.42,100,3,0,0
2019,2,4,2,40,1,3,0,70,52,423,99.12,1,25,0,6,2.08,100,3,0,0
2019,2,4,2,40,1,3,1,70,73,371,100,0,33,0,5,4,100,3,0,0
